model,pair_id,shared_eligible,event_type,condition,waveform_sha256,ignore_correct,use_correct,ignore_prediction,use_prediction,failure_stage,ignore_valid_selection,use_event_selected,ignore_target_coverage
7b,dev-esc50-0171,False,door_wood_knock,fixed_daa,feb68aedb9511110f389829b10528f0818307463f91e42a059e06d21d2b60745,False,False,B,B,,False,False,0.32735777580945236
7b,dev-esc50-0172,False,glass_breaking,fixed_daa,650316b6735853fe6044fbdf239da62b927580fe430949eae0d74200a2d17c9e,True,True,B,D,,False,False,1.0
7b,dev-esc50-0173,True,siren,fixed_daa,e151399d3d17bc96e144ac32fbea8a54d5d4d8f219d57bf2b8bde3933b54f1dc,True,True,D,B,,False,True,1.0
7b,dev-esc50-0174,True,train,fixed_daa,aa60151700f9de57c85d67e10b0ee585fb5087f9c1e0d0672a511d0fae372fa5,False,True,B,B,,False,False,0.7885274873347964
7b,dev-esc50-0175,True,pig,fixed_daa,d9156672422b7be9099769774287369559c86bbda10a833b0d1eb8e4ae508181,True,True,D,B,,False,True,1.0
7b,dev-esc50-0176,True,thunderstorm,fixed_daa,1f25d7158a74edf7aac6e212e7169f6fc36ef1d5b9611fee51c7ea1349f503cd,False,False,B,B,,False,False,0.3296961582447709
7b,dev-esc50-0177,True,thunderstorm,fixed_daa,4aacb888b5adafc4730a30001bcb45275b0a63569f75e598015fb89f69e8c9fa,True,False,B,B,,False,False,0.3449577058209097
7b,dev-esc50-0180,True,frog,fixed_daa,7361d5500fc98de1d2bb9308da2504e4f33c87d37b77b6f381e1a98c6ce0e4a8,True,False,B,B,,False,False,1.0
7b,dev-esc50-0183,True,footsteps,fixed_daa,12b7dba9ced63956831d80920b305c39de172d92982fb29b1bf42e006241f2e1,True,True,B,A,,False,True,1.0
7b,dev-esc50-0186,True,car_horn,fixed_daa,4260a0fe48940328190416d63b654f4e1c3a5ac8bd42a894e65b403270ab6302,True,True,C,B,,True,False,1.0
7b,dev-esc50-0188,True,clock_alarm,fixed_daa,b517cc28f5690df343532acda0c87cfe568788305cb63472c0a35b22c82d3225,False,True,A,B,,False,False,0.3090782727879622
7b,dev-esc50-0189,True,cow,fixed_daa,57e666155ffc193e4087b7e08dcb61e5f2198e8d9b80393a8789a545b712acef,True,True,B,D,,False,True,1.0
7b,dev-esc50-0190,False,fireworks,fixed_daa,91e95b644f60efb6a4aaa88d76c142ba825e9cb7ed15b884c2e0bf4059294a70,False,False,A,B,,False,False,0.15876965055179584
7b,dev-esc50-0191,True,dog,fixed_daa,21ca8b4a1e86a34b618e7cfe9a15a4475509a73452aea630171b5baadde9daf6,True,False,A,B,,False,False,0.33341675008341676
7b,dev-esc50-0192,True,clock_alarm,fixed_daa,59d2bb59f2e51aec66c7b378afa7d829665aa119c769180d05b477543f9b432b,True,True,A,A,,False,True,1.0
7b,dev-esc50-0193,False,rooster,fixed_daa,d09fdf092a4182d067d004e49c8259153ba73c43684792feac2cf2d08dd42006,False,True,A,D,,False,True,0.670104895194111
7b,dev-esc50-0194,False,rain,fixed_daa,4fd147218d145439fbf82948b82450868449867d6b24badef4f23d10b897b84a,True,True,B,D,,False,True,1.0
7b,dev-esc50-0200,True,thunderstorm,fixed_daa,7043fe5f708a436e3566596d675a169e576fa0774c1a88c33e00f4cc18d5fdd1,False,True,A,A,,False,False,0.3289147168143688
7b,dev-esc50-0203,False,footsteps,fixed_daa,3821a0f76706b6ca2bc3243b07e9eea1c3a99c5cd3fc2a72c415f71109d00815,False,True,B,B,,False,True,0.17847050834407197
7b,dev-esc50-0207,True,thunderstorm,fixed_daa,a4f1807e6cb82457569a7a99566ccf580111b2df8559a6f2d8cf027f517c147c,False,False,,,focus_use,,,
7b,dev-esc50-0209,False,airplane,fixed_daa,3da15efc6bb6be399eb58e5e1743e3eb527a20bcb5d1b70b737ffc0ba08873ad,True,True,B,A,,False,True,1.0
7b,dev-esc50-0212,True,dog,fixed_daa,be92ea8291bcae6d11eab75a75db8ee9ff6fbea9354b62760cfb9af1c962c292,False,True,B,A,,False,True,0.37481827089301206
7b,dev-esc50-0213,True,glass_breaking,fixed_daa,1d160edf6bd29550dacb4d90b5d39dde687a8951a0de2924946ae6bb2ee44d17,False,True,B,B,,False,False,0.3863066354070116
7b,dev-esc50-0216,False,car_horn,fixed_daa,36e258600c5d9990bffb9267389a2806803a1be131cb008c30ea2ef5636b03fd,False,True,A,B,,False,False,0.3237444461241782
7b,dev-esc50-0217,False,glass_breaking,fixed_daa,b81ac389a4d0949512affceeaa25069ae672918dbcbb8fab4d02c9db7dfbb171,False,False,B,B,,False,False,0.33104253112033194
7b,dev-esc50-0219,True,sheep,fixed_daa,24f49bfccec6c22a8dcf76a29e4712beef9a3c9bca2d5c4dc1ff752b67a48ec6,False,False,B,B,,False,False,0.5571537377956964
7b,dev-esc50-0221,True,sheep,fixed_daa,931e47058308c2710c69acbbb32a4d87d9581ec2c724acdbe3a6acbae7ae9cf4,False,True,B,C,,False,False,0.382598802633411
7b,dev-esc50-0222,True,airplane,fixed_daa,097e10ce3bdd3b7d5c3fbcfde9668c9b2ad07aea1e29078cce82eb2d443d9dc6,False,True,B,B,,False,False,0.32601610021968674
7b,dev-esc50-0224,False,car_horn,fixed_daa,cc69a115cfb6477fd7676127f86a90f40daf454da33801814639c496c1857022,False,False,A,B,,False,False,0.3739695778838405
7b,dev-esc50-0230,True,cat,fixed_daa,7d8978baac9329ec065c638b00ab9bf97aef70e8dc75d23917a0e0de943c2c89,True,True,D,B,,False,False,1.0
7b,dev-esc50-0231,False,fireworks,fixed_daa,cdc4e0d5ae3c8ff962742fc029152e8a2de06dae86a593f254fa2d4ea61ab15f,True,True,B,C,,False,True,1.0
7b,dev-esc50-0233,True,door_wood_knock,fixed_daa,e56d608b73ca66733e94def000204743b0545c2a15b9de4c4154a8b89ce44839,False,False,B,B,,False,False,0.1592072136172076
7b,dev-esc50-0234,True,siren,fixed_daa,732ba6d31f82cda56323f48504e7af1682b89c96c147f8761c067fa9c449f446,True,True,A,A,,False,True,1.0
7b,dev-esc50-0238,True,car_horn,fixed_daa,08d962114059e0ddcbdf7e31e7382c663532c21dcf0394ba29ebcbdf7a0cab56,True,False,A,B,,False,False,0.35389877139665965
7b,dev-esc50-0241,True,clock_alarm,fixed_daa,5799ac9ab9e1967aecf0e17bd2de16bf116e37afadfb40a323a398d292f45bbd,True,True,C,A,,False,True,1.0
7b,dev-esc50-0242,False,fireworks,fixed_daa,d4dd282097a25307f76de7a5f7c00847b0401836bd7d1be0f1e1a06cb37dd101,False,True,A,D,,False,False,0.32786193525782026
7b,dev-esc50-0243,True,crying_baby,fixed_daa,26deef24311e8213bef31107697acaa9b4bba681f947dbc6a2723437b705aa94,False,False,,,focus_ignore,,,
7b,dev-esc50-0247,False,car_horn,fixed_daa,9714836f05ad6202a09e31efcb9ef133dc875ebffc49104e43cec2c3bfae920a,True,True,B,D,,False,False,0.7103757310556655
7b,dev-esc50-0249,True,cow,fixed_daa,363369a9b8f760bbbc84baf5fe44432cb898ad9d0096bfe171e3e3299c732ebb,True,False,D,B,,False,False,1.0
7b,dev-esc50-0251,False,door_wood_knock,fixed_daa,b546847ec606b844227778e471da805a078a9fb370c6cda9162b1f41dfab873d,True,True,B,D,,False,True,0.20166479093515696
7b,dev-esc50-0252,True,crow,fixed_daa,931bd5661895929ba71ca491c06465eb60a6e55a3c7290689ed00764d3617834,False,False,,,focus_ignore,,,
7b,dev-esc50-0253,False,rain,fixed_daa,1f65b520ba2f068021a6fcde8c3ccc5d6b3a1b7e6a20495b2994462c61d467ea,True,True,B,B,,False,False,0.3616726318434351
7b,dev-esc50-0254,True,clock_alarm,fixed_daa,8cc54a093d209c1bb935ef80473c7c4c8e1e3c7dc8dd1c4eeb406620f8031bbe,True,False,A,B,,False,False,0.6907568946688223
7b,dev-esc50-0255,True,footsteps,fixed_daa,a85a2fa006c213ea8f481f8c2525cbb2f01d4126158ead6ce0e8564f570e0df7,False,False,B,B,,False,False,0.15455605603830466
7b,dev-esc50-0257,False,rain,fixed_daa,4ff6210f6f523455422d84d9922037feeb376b2a25b49ea3d4ca520c1af8825e,False,True,A,C,,False,True,0.19069101610741782
7b,dev-esc50-0258,True,crying_baby,fixed_daa,deef8ac5a222eae072836c522287f3b5e83cb0630c65626cff8f69deb60fe034,True,False,D,B,,False,False,1.0
7b,dev-esc50-0261,True,door_wood_knock,fixed_daa,e97385031e64abef3fef4b624cc7722f9b271dcea6e513b72decb0b9fa8c881c,True,False,C,B,,False,False,1.0
7b,dev-esc50-0264,True,siren,fixed_daa,f01a4b14f39c47575b9b41c41f0da9fc2bc12961a09bd79d60456283587745db,True,False,B,B,,True,False,1.0
7b,dev-esc50-0266,True,door_wood_knock,fixed_daa,f8071619406948838777048e2e52d43e337a0c5fc4cafa51589edfbefd85fe58,True,True,B,B,,False,False,0.16947368046537278
7b,dev-esc50-0269,True,cow,fixed_daa,622e0db6d32afde0d899be500fc0f4c8518abe942bfadaf4bbfbd4b5803a6a47,False,True,B,B,,False,False,0.3454329845255307
7b,dev-esc50-0270,True,footsteps,fixed_daa,33d999107d7cbdc27f99f3a3ce8231a39daebe414c2fe16e93a1d987a340f3d3,True,True,B,C,,False,False,0.16091429063966875
7b,dev-esc50-0273,False,train,fixed_daa,94f7d0e45f7267ddab3efdfb2aed2142c7e42a6c1cf61de1595181a1cc2e9df0,False,False,B,B,,False,False,0.4600540830183972
7b,dev-esc50-0274,False,rooster,fixed_daa,190f50148a21465672a3371688c65369f15213c14ef28d9e0d00e18e58ca05d4,False,False,B,B,,False,False,0.7891343318105593
7b,dev-esc50-0275,True,cat,fixed_daa,39d2f894b55d8b5d8aef7dbdd6c8f05af73dbae82f93d9a05f206a41fd28de40,True,True,A,C,,False,True,1.0
7b,dev-esc50-0276,True,door_wood_knock,fixed_daa,1b38046a525a8bb284d1035a705766ae3114794365fa8dc338e75d1fd33b3466,False,False,A,B,,False,False,0.15790156512698356
7b,dev-esc50-0280,True,airplane,fixed_daa,64fef354784950ea7952757224bb3d276989ffa7c962d88cf4d03b1a62bf48a8,True,True,A,A,,False,True,0.6983683999107342
7b,dev-esc50-0281,True,train,fixed_daa,398538eecc9fb12725e2de8fb7ce6258b3da1a3a4347a5e5d57e7ce3d8f6104b,True,True,A,B,,False,False,0.713645497954344
7b,dev-esc50-0282,True,crow,fixed_daa,603ddf0ed9cd14143e1cb23aa41516387040daf29622f19969c9717fdc28f076,False,False,B,B,,False,False,0.32022376090223453
7b,dev-esc50-0284,True,cat,fixed_daa,85ec8aa5c0bb599c05b9678a43559baf1673de6795a052040232b8faa725eff6,True,True,A,B,,False,False,1.0
7b,dev-esc50-0287,True,cat,fixed_daa,467baaadb314ae01779355f8fd47d7d46f8097f04430afdd4282dc857d84178d,True,False,B,B,,False,False,1.0
7b,dev-esc50-0292,False,cow,fixed_daa,977d074dc7ce4dea0ed02686340d8a32d9a8c0468135efb89e7089440caf75f0,False,True,B,B,,False,False,0.4625525189839263
7b,dev-esc50-0295,False,frog,fixed_daa,f4d8715e6aa2a14dbfdc6425d6b08a8f638accf945476675a73ea571ac030f4b,True,True,B,B,,False,True,1.0
7b,dev-esc50-0297,True,rain,fixed_daa,e29023abb7798f0e0a9c86b37de39ca0383039873e736da4e9d733b83da1efea,False,True,A,C,,False,False,0.3041601841446077
7b,dev-esc50-0299,False,crow,fixed_daa,edaf80d895e97c4c9e584e63497a908ad4e0cfb8f4c90a56f7867f8edc0d04a8,False,False,B,B,,False,False,0.40370313784861783
7b,dev-esc50-0300,True,airplane,fixed_daa,fb0232a485f1d7fdd830a954848618080907e8d869df195173452511d3991aef,True,False,A,B,,False,False,0.6230072820310962
7b,dev-esc50-0303,True,cow,fixed_daa,a57a8a62860a08ab82823228ca624a01b7873a38fcb6a8d3de68f87f4c26d70c,False,False,B,B,,False,False,0.3156023839903958
7b,dev-esc50-0304,True,crow,fixed_daa,62a64e3b5ca9417dd915a72219e2f159d1d12246f2d00b8b3a504a9660706b11,False,False,B,B,,False,False,1.0
7b,dev-esc50-0305,False,car_horn,fixed_daa,1de612b2fda10e564ab63dbf3aa620a078aaf921a92a609fc6992f4d5f20665d,False,True,A,D,,False,True,0.7957189692671717
7b,dev-esc50-0306,True,glass_breaking,fixed_daa,bdaf8b574abaff3ee30f244b6d17db0a02fd7b6ae2535f1e969bd4a32e3d62ab,True,False,B,B,,False,False,0.17764574701630437
7b,dev-esc50-0309,False,cow,fixed_daa,4ea81bdf8ffc6e135473b6dec4dea05186c4e4dd4fe223084219ed6a9fcb5b9f,True,True,A,B,,False,True,0.5758674502633755
7b,dev-esc50-0314,False,clock_alarm,fixed_daa,220f0c054dba33821e13c6113e2f01829d7e41d78a78c464e30944078dcde42b,True,False,A,B,,True,False,0.9201785058895937
7b,dev-esc50-0315,True,sheep,fixed_daa,f691e810e549504a7113ceb5376eed932cb2fb2dc4f025742023cc4f1e2cc3a4,False,True,B,A,,False,True,0.32706833648028977
7b,dev-esc50-0316,True,crow,fixed_daa,b4c71324835f196ca78a65ef4b7986b68f8a209ab4fba6f3792ba01413f6500f,True,True,D,A,,False,True,1.0
7b,dev-esc50-0320,False,siren,fixed_daa,285a3acf671b0f5812fe5b0f8d092585cf61c49f86900f1ad1933e04b6bc3438,False,False,,,focus_use,,,
7b,dev-esc50-0322,False,cat,fixed_daa,f582e53378758d5eb7e466fd1c309ec8b6301ac103e25790f570d4672cf74756,True,True,D,A,,False,False,1.0
7b,dev-esc50-0325,True,pig,fixed_daa,bcc45b97a77d93805c5825569ca6e17f02b084f6146d0b1251e4e43b4670b8c7,True,False,C,B,,False,False,1.0
7b,dev-esc50-0326,False,crying_baby,fixed_daa,fc49c16f0900b8447288daca654b9df38cf2474388e0155bd95ed917947d0dce,False,True,B,B,,False,True,1.0
7b,dev-esc50-0327,True,crow,fixed_daa,f879b875448f290fe2954d5fd087c7b80666e53f60d525156889b12af88274f5,False,True,B,C,,False,False,0.3327010234250625
7b,dev-esc50-0328,False,pig,fixed_daa,b3e833a04d244931c79ed7095901fdefd02b211e381b1b336dd4a05131f5090c,True,True,C,D,,False,True,0.5207790039408915
7b,dev-esc50-0330,True,clock_alarm,fixed_daa,91cf8eb3e99f7aebeb9c073417e880a37fe74ad687db5f6a53181dbf1d8fc5a3,True,False,D,B,,False,False,1.0
7b,dev-esc50-0332,True,crying_baby,fixed_daa,ddec0eb42a18930e8b195f172effb2250cda48c552992ba34018913e98a9466e,True,True,B,C,,False,False,1.0
7b,dev-esc50-0334,True,cat,fixed_daa,052c9b74aba3e49e10603b0649372955c7035cce7727b825c196bc8a555d15a7,True,True,D,B,,False,False,1.0
7b,dev-esc50-0335,False,fireworks,fixed_daa,3d3c4bc308463661f8206f64163c6a258e49624b0a0902af1fe788cf3392f1d1,True,True,B,D,,False,True,1.0
7b,dev-esc50-0336,True,dog,fixed_daa,83c00ecaf2ca38838549ae96f04b40d5da0a13f9e3fffcb2bab3bd41eb5611de,True,True,D,A,,False,True,1.0
7b,dev-esc50-0337,True,rooster,fixed_daa,071a5f3a1268372dfba290b2ac2d1552e8bb604652c251dffd0a80a9c650407d,True,False,B,B,,False,False,0.692537255959028
7b,dev-esc50-0339,False,car_horn,fixed_daa,648b2869a3a1a2011081866ea39604d244790d246581dd1bf72510e9e55b62b0,True,False,D,B,,False,False,1.0
7b,dev-esc50-0341,True,train,fixed_daa,78d4c1f25068f3e1bb067dd3c64253057fb97834909fbcf80bda450ac6ed777e,True,False,B,B,,False,False,0.5085154944746832
7b,dev-esc50-0343,True,sheep,fixed_daa,82ee656716f49c3b88c5622545cb5397f8c5c415809698d787991e3806ceecd4,False,True,A,C,,False,True,0.3561643637830637
7b,dev-esc50-0344,True,cat,fixed_daa,84c7337eefd1c9cab84b43211a370e380ba4706472d3a3935b779b948f22155b,True,True,D,C,,False,True,1.0
7b,dev-esc50-0345,True,glass_breaking,fixed_daa,c90d8bfaeb2f4ae0d11266657e3530c296cdee33d6b10417d24fc2dfaef6a42b,False,True,B,B,,False,False,0.6772224629494251
7b,dev-esc50-0346,True,airplane,fixed_daa,76c0196cfdbb1ab337507e7a3e2e8c78c6014b6c4aac4dad7128983dafcb5a71,True,True,A,A,,False,True,1.0
7b,dev-esc50-0348,False,airplane,fixed_daa,f775b5f2895466916dfd8b99dfc3ad3c979c70aa0564697bd4a6e5a7b9a35716,True,True,C,B,,False,False,1.0
7b,dev-esc50-0353,True,thunderstorm,fixed_daa,b6d3d9b922a7249f9e971b571eaa34b3b594d4823cd79c923f7059f9c7436fab,False,True,B,B,,False,False,0.14545202873919366
7b,dev-esc50-0354,True,siren,fixed_daa,63435c2b26a1f97813414a9784362f6d21c2e702cd69a7b5fae9ff1a25523c5f,False,True,B,B,,False,False,0.7160994057266343
7b,dev-esc50-0355,True,rooster,fixed_daa,c7361f264ba693f5a8fa80ba7bedacb9ed7b3277efdffd59ec46688b1cca15c5,True,True,A,B,,True,False,1.0
7b,dev-esc50-0358,False,sheep,fixed_daa,9e7dcef56881f3010884332f7875e4a7a615bc7e983e9bdaec4d74552dceb167,True,True,B,D,,False,False,0.31202937710124423
7b,dev-esc50-0360,False,dog,fixed_daa,9ef4b655decb1aee06a3842f2b71784a24f65c2f91712f80505e8a50bc1fed26,False,True,A,B,,False,False,1.0
7b,dev-esc50-0363,False,thunderstorm,fixed_daa,8a3e6efda4536ea0ccfe9197f662f5f763d3145936cad379c73824b25663c04e,True,False,A,B,,False,False,1.0
7b,dev-esc50-0367,True,rooster,fixed_daa,05859cd01984026513c4675da5045935f7006e1cf11348dfaa6447f3a3cc8598,True,True,D,D,,False,False,1.0
7b,dev-esc50-0368,True,airplane,fixed_daa,ed58630afbe17a477a1265e88db56a716c783377e735a44be66f4feec5beddec,True,False,D,B,,False,False,1.0
7b,dev-esc50-0369,True,rooster,fixed_daa,39730431f05af8f90b95c03a3cefec329e18ca3861709c8186e21a84c40e80ae,False,True,B,C,,False,True,1.0
7b,dev-esc50-0371,True,clock_alarm,fixed_daa,755a085a8e91db3c8fae239c1ba18552f80c970e5a50f70ddd15bfce97dbfdb2,False,True,B,A,,False,True,0.16480891719745222
7b,dev-esc50-0375,True,crying_baby,fixed_daa,bb6bf8d64c6a61550996039eca4c1c2e4b00548043bcea9a75f96a4d7d24b5fc,False,True,B,D,,False,True,1.0
7b,dev-esc50-0378,True,clock_alarm,fixed_daa,a18d09cb007c0851a65060e3a125f6afb9a81ff6eb35773ba03c0da30c6ba841,True,True,B,B,,False,False,0.3557876207301463
7b,dev-esc50-0379,True,crying_baby,fixed_daa,d769b28a080fc55dc16df08b45f87b86cd545c45c0390de57d649e4b27b01e76,True,False,C,B,,False,False,1.0
7b,dev-esc50-0380,False,crow,fixed_daa,7c99d54c7245b28689bda0b7e1ffb80d99a0b157750b2bedcd3f66c6c3fae71a,True,True,B,A,,False,False,1.0
7b,dev-esc50-0381,True,clock_alarm,fixed_daa,3dff1d5a5566eec5681a6dba73bb6879a2b9cac9f910ad419a2086191ba9123c,False,False,,,focus_use,,,
7b,dev-esc50-0383,True,pig,fixed_daa,b4d6001194c50f46806835759f467e4f6e0195163a27fe1fc2c6090f43c47ee6,True,True,B,C,,False,True,0.32685362076584623
7b,dev-esc50-0385,False,siren,fixed_daa,f0728e15077ecc186fd2b797b563176cb7ccf332e3d917f63f0ad5f56f9ebe8c,False,False,A,B,,False,False,0.7272249356669336
7b,dev-esc50-0386,True,crying_baby,fixed_daa,05115891331a2d2eb1d4b07fd3355d83d7117318aab1371622510b22784db5f3,False,True,A,A,,False,True,1.0
7b,dev-esc50-0387,True,cat,fixed_daa,8f368808943352cdbb5eafd9b8a21ba4dee832742699aae043c5ab185522383f,False,True,B,C,,False,False,0.6050389930963128
7b,dev-esc50-0388,False,siren,fixed_daa,75bb34d64e6d52b22df5d3d8fa7d8317934af7c2fd56692b8208b78310239b53,True,False,C,B,,False,False,0.8400664575313179
7b,dev-esc50-0390,True,door_wood_knock,fixed_daa,e63d29dfe7310818203c0a3311cd9084685aed08998b25f2ded25e2baf22495d,False,True,B,C,,False,True,0.37271980021230505
7b,dev-esc50-0391,True,crying_baby,fixed_daa,2723129a0ef3facec4edab0f57c0c69f8850fd1bac9a12a05efc9f4ef5e11607,False,False,A,B,,False,False,1.0
7b,dev-esc50-0392,True,siren,fixed_daa,17a9b4aeb83ede02e3494b14ea97fc1665e4bee5de87b597a1679e07c49ae51d,True,True,A,A,,False,True,1.0
7b,dev-esc50-0393,True,car_horn,fixed_daa,5c004d3ca6c1acf9c08f7d38ca5b6632078af1789e735005d3a56abee6fd7749,False,False,A,B,,False,False,0.5163700804223531
7b,dev-esc50-0397,False,siren,fixed_daa,742a9631186173fe1a21f0342ad151bad58596eb994f0a91388c890c2ffea7c9,True,True,B,B,,False,False,0.16073009475624922
7b,dev-esc50-0398,False,crying_baby,fixed_daa,b87bb1261d373e38d9b3af2e991ee56d5759b5541e9677cfa9191c786258e48f,True,True,A,D,,False,True,1.0
7b,dev-esc50-0400,True,rain,fixed_daa,645562bf158991962ff480827e5dee2d5576f9c0fd823d001825902c625e566f,True,True,B,C,,False,False,0.15473010682039132
7b,dev-esc50-0402,True,thunderstorm,fixed_daa,57f3ec266ccb3e3aef4963221d0aa3e738970881284fcbdb76997b0492cda116,False,True,B,B,,False,False,1.0
7b,dev-esc50-0403,True,door_wood_knock,fixed_daa,893d4a9c2b387cf5401110e6373156ccdb0bc6b120333067a23ec1db81ef57d1,False,False,B,B,,False,False,0.6177125048924256
7b,dev-esc50-0404,False,rain,fixed_daa,8f64116107a8f52e9ae5bbae5356e009365a3d6c9230a4fb977b6b53506b1079,False,True,B,B,,False,False,1.0
7b,dev-esc50-0405,False,glass_breaking,fixed_daa,a67dd68b43886cae33e731115bb4d20741a03aa12be99b1036ba95967cf86e71,True,True,B,C,,False,True,0.4251313485113835
7b,dev-esc50-0408,False,crow,fixed_daa,1a35d0f7ecf33211fc13aecba0754403de2b39544dd6ab4ba4bebe37fb6ab677,True,True,B,B,,False,False,1.0
7b,dev-esc50-0409,True,airplane,fixed_daa,0462efe7b309b7ab6dee26b2b141e623f7eeb2e622dcb40c582a3f4f3b6e079d,True,True,A,B,,False,True,0.5119106247233264
7b,dev-esc50-0411,True,fireworks,fixed_daa,ef4c8d1ebb458151ec2b1a93cf1711f93e8e3a1e521de8a4a336ffbec01e05bc,False,True,A,B,,False,False,1.0
7b,dev-esc50-0414,True,train,fixed_daa,6fa070d6a7fd01a0e37c2d98facd58704b6a62396b3ef454c49f2dc8055bd7b7,True,False,D,B,,False,False,1.0
7b,dev-esc50-0417,False,fireworks,fixed_daa,eb00f4b69fc8566d75fcb7447377896b1deeb598045c1554b6f937bf7355e807,False,False,B,B,,False,False,0.3307744090338162
7b,dev-esc50-0418,True,glass_breaking,fixed_daa,52528f041fe4e6734f31d8b0598090cec0f98f1c8f760b24fbc929d6ee63591b,False,True,A,B,,False,False,0.3672298467219601
7b,dev-esc50-0423,True,cat,fixed_daa,3c7760b71b5d8695dfb380bb28ede932c1a301326478405f49efcb24888858f2,True,False,A,B,,False,False,1.0
7b,dev-esc50-0424,False,door_wood_knock,fixed_daa,4ff3abd6791fab77a76a58e843437b313111656751179a8fc72c9a9cf04043e0,True,True,C,B,,False,False,1.0
7b,dev-esc50-0425,True,fireworks,fixed_daa,b851fe0e3bb0f5f201d6adde1e5aba4b864222f197f518c5d686a0b5397cb9b5,False,False,B,B,,True,False,1.0
7b,dev-esc50-0426,True,footsteps,fixed_daa,b6f4da0d362a7192c2d6af7516069a883715b6eacf7b4b3e624c3cdbae7890de,True,False,D,B,,False,False,1.0
7b,dev-esc50-0430,False,frog,fixed_daa,cce0bdff99d25abca7f03a0562aa8e7305c126658f53e8e388a9b8d1da026564,True,False,B,B,,False,False,0.30628254959898693
7b,dev-esc50-0431,True,pig,fixed_daa,b201fa5ad4e05bce1e5c88c66f4bd3040786e56688f404b1c65bd9c60720efe4,True,True,A,D,,False,True,1.0
7b,dev-esc50-0433,True,fireworks,fixed_daa,7cf91d5bb417ada604d50d11949d99c1ce1bd0d4a914e42669fa3eb0ff4e74a7,True,True,D,B,,False,True,1.0
7b,dev-esc50-0435,True,thunderstorm,fixed_daa,1a1b698be1e598f8dc46a73ac264b25778b67fca6209e30c78f211aaf41f1e41,True,True,A,B,,False,False,1.0
7b,dev-esc50-0436,False,train,fixed_daa,9d02501f2a1fef8fde3945d1b307aa9a6fa9d1885e1ea70aebf953be548b8c9d,False,False,B,B,,False,False,0.4839561850802644
7b,dev-esc50-0438,True,pig,fixed_daa,c07771910493ed23a1768c5ff312ca7fb1b9d9f9154da31849545aa936da618c,True,True,B,B,,False,True,1.0
7b,dev-esc50-0439,False,cat,fixed_daa,8096d78f795bd8b188e75d1a6de2000bd863792df32118ec9173a01fe97d3478,True,True,B,C,,False,False,0.31943044803477083
7b,dev-esc50-0440,True,thunderstorm,fixed_daa,b5001798deb3a305341ef5441f38d905f1929263b838080d81f1f110d70a9ad3,False,False,B,C,,False,False,0.3311467092957678
7b,dev-esc50-0443,True,cat,fixed_daa,28714cf43211e0d615d4d928d9377f5f9e34d2b35c5a471af681290e99a7c17f,True,False,B,B,,False,False,0.646455770357352
7b,dev-esc50-0445,True,train,fixed_daa,80a1783eb3767675a0e3d8df97a64c203bee5a43d56f450e2666a965e103b21e,True,False,A,B,,False,False,0.5731713787454422
7b,dev-esc50-0446,True,rooster,fixed_daa,ef210d7071373b7c80039fc643a1325629ce71476c2b2076a935e541a32d8cb4,True,False,B,B,,False,False,0.16253580169061455
7b,dev-esc50-0448,False,car_horn,fixed_daa,2094538710d534e74758b411e97bbc4295daeb0a5e2a14dba8f5ed2bbc938c6d,False,True,A,A,,False,True,0.36791133068818943
7b,dev-esc50-0449,True,rain,fixed_daa,66b4bfd77adc082a6ed7104f09b250254d2174d6a6fe9cad24591c6c41fe6f0e,False,False,B,C,,False,False,0.659844647003113
7b,dev-esc50-0450,True,fireworks,fixed_daa,36361f06f6390390ed21cdccdd2a0b3abafb85fc737a14b1b02799a9f983d437,True,True,A,B,,True,False,1.0
7b,dev-esc50-0453,True,airplane,fixed_daa,55641fcbec7eeaa6e3a699e81e37d6af47223a80a5ddc9de79b67fe809b7d8d1,True,True,B,C,,False,True,1.0
7b,dev-esc50-0454,False,footsteps,fixed_daa,7b0cacbdecb4710166d535e5314b15acc033e0fe5b9763d591028c294156c69b,False,True,B,C,,False,False,0.16989379927092502
7b,dev-esc50-0456,False,dog,fixed_daa,5acec6c2f1bcdcd21e2d017a911f54f9177844cb7751e6229974dbe5bc242e41,True,True,C,A,,False,True,1.0
7b,dev-esc50-0459,True,clock_alarm,fixed_daa,c09d06a669e2daefe3da586aeeded896ec004f7c1392aef9d8aca61a4de92583,True,True,C,A,,False,True,1.0
